Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,OverallSatisfaction,Income,PromotionRatio
19,No,Travel_Rarely,Research & Development,25,3,Life Sciences,Female,1,Research Scientist,Single,1,Yes,12,3,0,1,2,1,0,0,1,3.4,Low,0.0
23,No,Travel_Rarely,Research & Development,1,2,Life Sciences,Male,1,Research Scientist,Married,1,No,22,4,1,1,2,1,0,0,1,3.4,Low,0.0
25,Yes,Travel_Frequently,Sales,24,1,Life Sciences,Male,1,Sales Representative,Single,1,Yes,14,3,0,1,4,1,0,1,0,3.0,Low,1.0
26,No,Travel_Rarely,Research & Development,4,2,Life Sciences,Male,1,Research Scientist,Single,1,Yes,20,4,0,8,2,8,5,2,2,2.8,Low,0.25
45,Yes,Travel_Rarely,Sales,2,3,Marketing,Female,5,Manager,Single,2,Yes,16,3,0,26,2,24,10,1,11,1.6,High,0.041666666666666664
55,No,Non-Travel,Research & Development,8,1,Medical,Male,4,Healthcare Representative,Divorced,1,Yes,15,3,1,34,3,33,9,15,0,3.0,High,0.45454545454545453
21,Yes,Travel_Frequently,Research & Development,10,2,Life Sciences,Female,1,Laboratory Technician,Single,1,No,20,4,0,2,2,2,2,2,2,2.0,Low,1.0
46,No,Travel_Rarely,Sales,4,2,Marketing,Female,5,Manager,Married,2,No,14,3,1,26,2,11,4,0,8,2.8,High,0.0
34,No,Travel_Rarely,Sales,2,3,Marketing,Female,2,Sales Executive,Single,0,Yes,12,3,0,4,3,3,2,0,2,2.8,Medium,0.0
51,No,Travel_Frequently,Sales,9,3,Life Sciences,Male,5,Manager,Divorced,4,Yes,24,4,1,31,5,29,10,11,10,2.4,High,0.3793103448275862
59,No,Travel_Rarely,Research & Development,18,4,Medical,Male,3,Manufacturing Director,Single,6,No,12,3,0,25,6,9,7,5,4,3.4,High,0.5555555555555556
34,No,Travel_Frequently,Research & Development,19,3,Medical,Female,2,Laboratory Technician,Divorced,4,No,13,3,2,15,2,11,8,5,10,3.0,Medium,0.45454545454545453
28,No,Travel_Frequently,Research & Development,1,4,Medical,Male,1,Laboratory Technician,Single,0,Yes,11,3,0,5,2,4,2,0,2,3.0,Low,0.0
44,No,Travel_Rarely,Research & Development,4,2,Life Sciences,Male,5,Manager,Divorced,1,No,14,3,2,26,4,25,9,14,13,2.8,High,0.56
34,No,Travel_Frequently,Human Resources,11,3,Life Sciences,Male,2,Human Resources,Married,4,No,11,3,2,14,5,10,9,1,8,3.0,Medium,0.1
35,No,Travel_Rarely,Research & Development,6,1,Life Sciences,Male,1,Research Scientist,Married,0,Yes,14,3,0,4,3,3,2,2,2,3.2,Low,0.6666666666666666
42,No,Travel_Rarely,Research & Development,7,4,Medical,Female,2,Research Scientist,Married,6,Yes,16,3,0,18,2,1,0,0,0,3.0,Low,0.0
43,No,Travel_Rarely,Sales,4,4,Marketing,Female,3,Sales Executive,Single,3,No,14,3,0,23,3,21,7,15,17,3.6,High,0.7142857142857143
36,No,Travel_Rarely,Research & Development,2,4,Life Sciences,Female,2,Manufacturing Director,Single,9,Yes,11,3,0,18,2,16,14,5,12,3.0,Medium,0.3125
44,Yes,Travel_Rarely,Research & Development,15,3,Medical,Female,3,Healthcare Representative,Married,1,No,11,3,1,10,2,10,7,0,5,3.0,High,0.0
28,No,Travel_Frequently,Research & Development,2,3,Life Sciences,Male,1,Laboratory Technician,Married,1,Yes,12,3,1,2,2,2,2,2,2,3.0,Medium,1.0
51,No,Travel_Frequently,Research & Development,6,2,Medical,Female,1,Laboratory Technician,Single,0,No,14,3,0,8,6,7,0,7,7,2.2,Low,1.0
30,No,Non-Travel,Research & Development,9,2,Medical,Female,2,Manufacturing Director,Single,7,Yes,18,3,0,10,3,8,4,1,7,3.0,Medium,0.125
29,Yes,Travel_Rarely,Research & Development,7,3,Technical Degree,Female,1,Laboratory Technician,Divorced,3,Yes,13,3,2,10,2,7,7,7,7,2.4,Low,1.0
28,No,Travel_Rarely,Research & Development,1,3,Technical Degree,Male,1,Research Scientist,Single,2,No,11,3,0,5,2,3,2,1,2,2.4,Low,0.3333333333333333
25,No,Travel_Rarely,Research & Development,1,3,Medical,Female,1,Research Scientist,Single,1,No,18,3,0,2,3,2,2,2,1,3.0,Low,1.0
32,No,Travel_Rarely,Sales,8,3,Medical,Male,2,Sales Executive,Married,1,No,15,3,2,10,4,10,7,0,8,3.6,Medium,0.0
45,No,Travel_Frequently,Research & Development,25,3,Medical,Female,5,Manager,Single,3,No,22,4,0,22,4,0,0,0,0,2.6,High,0.0
39,No,Travel_Rarely,Research & Development,13,4,Medical,Female,4,Manager,Divorced,6,Yes,13,3,2,21,4,19,9,15,2,2.8,High,0.7894736842105263
58,No,Travel_Rarely,Research & Development,23,4,Life Sciences,Male,1,Research Scientist,Divorced,1,No,12,3,2,2,3,2,2,2,2,2.8,Low,1.0
32,Yes,Travel_Rarely,Research & Development,7,2,Life Sciences,Male,2,Laboratory Technician,Married,1,No,18,3,1,10,3,10,4,1,1,2.8,Medium,0.1
39,Yes,Travel_Rarely,Research & Development,23,3,Medical,Male,1,Research Scientist,Single,0,No,13,3,0,6,2,5,2,0,3,2.2,Medium,0.0
30,No,Travel_Rarely,Research & Development,6,3,Technical Degree,Female,2,Laboratory Technician,Married,0,No,12,3,1,10,6,9,2,6,7,2.2,Medium,0.6666666666666666
36,No,Travel_Rarely,Research & Development,10,4,Technical Degree,Female,3,Healthcare Representative,Married,3,No,12,3,0,10,0,7,7,1,7,2.8,High,0.14285714285714285
46,No,Travel_Rarely,Human Resources,1,2,Life Sciences,Female,1,Human Resources,Single,6,No,12,3,0,10,3,7,6,5,7,3.0,Low,0.7142857142857143
28,No,Non-Travel,Research & Development,1,3,Life Sciences,Female,2,Laboratory Technician,Married,0,No,11,3,3,10,6,9,8,7,5,2.4,High,0.7777777777777778
50,No,Travel_Rarely,Research & Development,28,3,Life Sciences,Female,4,Research Director,Married,4,Yes,11,3,0,25,2,3,2,1,2,2.6,High,0.3333333333333333
40,Yes,Travel_Rarely,Sales,25,4,Marketing,Male,3,Sales Executive,Single,2,Yes,12,3,0,9,2,5,4,1,0,2.8,High,0.2
52,Yes,Travel_Rarely,Sales,5,3,Life Sciences,Male,3,Sales Executive,Single,9,Yes,19,3,0,10,2,8,7,7,7,2.4,High,0.875
30,No,Travel_Rarely,Research & Development,17,4,Medical,Female,3,Manager,Married,1,Yes,23,4,2,9,2,9,1,0,8,2.6,High,0.0
39,No,Travel_Rarely,Research & Development,18,2,Life Sciences,Male,2,Manufacturing Director,Single,0,No,11,3,0,9,6,8,7,1,7,2.2,Medium,0.125
31,No,Non-Travel,Sales,2,4,Life Sciences,Female,3,Sales Executive,Divorced,1,Yes,19,3,1,10,5,10,8,9,6,2.6,High,0.9
41,No,Non-Travel,Sales,10,2,Medical,Male,2,Sales Executive,Single,1,No,13,3,0,19,4,19,2,11,9,2.0,Medium,0.5789473684210527
31,Yes,Travel_Frequently,Sales,1,3,Life Sciences,Female,1,Sales Representative,Single,1,Yes,11,3,0,3,2,3,2,2,2,2.8,Low,0.6666666666666666
44,Yes,Travel_Rarely,Research & Development,3,3,Life Sciences,Male,1,Laboratory Technician,Married,4,No,12,3,0,10,4,3,2,1,2,2.4,Low,0.3333333333333333
42,No,Non-Travel,Research & Development,2,1,Life Sciences,Male,4,Manager,Married,0,Yes,13,3,0,21,3,20,8,2,10,3.0,High,0.1
55,No,Travel_Rarely,Research & Development,2,2,Medical,Female,5,Manager,Married,4,No,14,3,1,23,5,19,9,9,11,3.0,High,0.47368421052631576
56,No,Travel_Rarely,Human Resources,8,4,Life Sciences,Male,5,Manager,Single,6,No,14,3,0,36,4,7,3,7,7,2.6,High,1.0
40,No,Non-Travel,Research & Development,16,2,Life Sciences,Male,1,Research Scientist,Divorced,9,No,16,3,1,6,0,4,2,0,0,2.8,Low,0.0
34,No,Travel_Rarely,Research & Development,9,3,Life Sciences,Male,3,Healthcare Representative,Divorced,0,No,11,3,1,10,0,9,7,1,6,3.4,High,0.1111111111111111
40,No,Travel_Rarely,Research & Development,2,3,Life Sciences,Male,2,Research Scientist,Single,1,No,13,3,0,9,4,9,8,8,8,3.2,Medium,0.8888888888888888
41,No,Travel_Frequently,Sales,1,3,Marketing,Female,2,Sales Executive,Divorced,0,No,17,3,1,10,2,9,3,1,7,2.8,Medium,0.1111111111111111
35,No,Travel_Frequently,Research & Development,4,4,Life Sciences,Male,2,Research Scientist,Single,1,Yes,11,3,0,9,3,9,6,1,1,2.8,Medium,0.1111111111111111
51,No,Travel_Rarely,Human Resources,5,3,Life Sciences,Male,4,Manager,Divorced,1,Yes,11,3,1,33,2,33,9,0,10,2.6,High,0.0
38,No,Travel_Rarely,Sales,2,2,Life Sciences,Female,2,Sales Executive,Divorced,3,No,15,3,1,11,3,7,7,1,7,2.6,High,0.14285714285714285
34,No,Travel_Rarely,Sales,15,2,Medical,Female,2,Sales Executive,Single,1,No,12,3,0,10,6,10,8,9,6,3.0,Medium,0.9
25,No,Travel_Rarely,Research & Development,19,1,Medical,Male,1,Laboratory Technician,Married,3,No,11,3,3,7,6,3,2,1,2,3.2,Medium,0.3333333333333333
58,Yes,Travel_Rarely,Research & Development,7,4,Medical,Female,3,Manufacturing Director,Married,7,Yes,14,3,0,31,0,10,9,5,9,2.4,High,0.5
40,No,Travel_Rarely,Research & Development,1,4,Life Sciences,Male,1,Laboratory Technician,Married,3,No,22,4,1,7,3,4,2,0,3,2.6,Low,0.0
36,No,Travel_Frequently,Sales,7,3,Marketing,Female,2,Sales Executive,Married,2,No,16,3,1,17,2,15,7,6,13,2.4,Medium,0.4
48,No,Travel_Rarely,Research & Development,4,3,Life Sciences,Male,3,Manufacturing Director,Single,1,No,11,3,0,11,2,10,9,0,8,3.4,High,0.0
27,No,Travel_Rarely,Sales,11,3,Medical,Female,1,Sales Representative,Married,8,No,14,3,1,5,4,1,0,0,0,3.2,Low,0.0
51,No,Travel_Rarely,Research & Development,11,2,Technical Degree,Female,4,Manufacturing Director,Single,3,No,16,3,0,29,1,5,2,0,3,2.4,High,0.0
18,No,Non-Travel,Research & Development,1,3,Life Sciences,Female,1,Laboratory Technician,Single,1,No,15,3,0,0,5,0,0,0,0,3.6,Low,0.0
35,No,Travel_Rarely,Research & Development,1,3,Medical,Female,2,Laboratory Technician,Married,0,No,12,3,1,10,0,9,7,0,0,3.0,Medium,0.0
27,No,Travel_Frequently,Sales,2,1,Life Sciences,Male,2,Sales Executive,Single,3,No,20,4,0,8,3,6,2,0,0,2.8,Medium,0.0
55,Yes,Travel_Rarely,Sales,13,4,Marketing,Male,4,Sales Executive,Single,6,Yes,17,3,0,24,2,19,7,3,8,2.6,High,0.15789473684210525
56,No,Travel_Rarely,Research & Development,23,3,Life Sciences,Male,4,Manufacturing Director,Married,4,Yes,12,3,1,33,0,19,16,15,9,2.6,High,0.7894736842105263
34,No,Non-Travel,Research & Development,26,1,Technical Degree,Female,1,Research Scientist,Divorced,1,No,20,4,3,5,2,5,4,0,0,2.4,Low,0.0
40,No,Travel_Rarely,Research & Development,2,1,Medical,Female,2,Healthcare Representative,Divorced,5,No,20,4,3,15,0,12,11,11,8,2.8,Medium,0.9166666666666666
34,No,Travel_Rarely,Research & Development,29,3,Medical,Male,2,Laboratory Technician,Married,4,No,13,3,2,10,1,8,7,7,7,2.4,Medium,0.875
31,Yes,Travel_Frequently,Sales,2,3,Life Sciences,Female,1,Sales Representative,Single,7,No,14,3,0,3,3,1,0,0,0,3.2,Low,0.0
35,Yes,Travel_Frequently,Sales,18,4,Marketing,Female,2,Sales Executive,Married,0,Yes,18,3,1,5,0,4,2,3,2,3.0,Medium,0.75
38,No,Travel_Frequently,Research & Development,7,3,Life Sciences,Male,1,Research Scientist,Divorced,1,No,11,3,3,4,2,4,2,0,3,3.6,Low,0.0
34,No,Travel_Rarely,Research & Development,2,4,Technical Degree,Female,2,Healthcare Representative,Single,1,No,11,3,0,14,2,14,11,4,11,3.6,High,0.2857142857142857
28,No,Travel_Rarely,Sales,26,3,Life Sciences,Male,2,Sales Executive,Married,1,No,11,3,1,5,0,5,3,0,4,2.4,Medium,0.0
31,Yes,Travel_Rarely,Research & Development,22,4,Medical,Male,2,Manufacturing Director,Married,1,Yes,15,3,2,10,3,10,2,6,7,3.2,Medium,0.6
39,No,Travel_Rarely,Sales,21,4,Life Sciences,Male,2,Sales Executive,Married,3,Yes,12,3,2,8,2,5,4,1,4,3.0,Medium,0.2
51,No,Travel_Frequently,Sales,2,3,Marketing,Male,3,Sales Executive,Married,2,No,11,3,0,14,5,4,2,3,2,2.4,High,0.75
41,No,Travel_Frequently,Research & Development,22,3,Life Sciences,Female,2,Research Scientist,Divorced,3,Yes,14,3,2,12,4,6,2,3,3,2.8,Medium,0.5
37,No,Travel_Rarely,Research & Development,4,1,Life Sciences,Male,1,Research Scientist,Married,7,Yes,15,3,0,8,2,6,4,1,3,3.2,Low,0.16666666666666666
33,No,Travel_Frequently,Sales,5,1,Life Sciences,Male,2,Sales Executive,Married,6,No,13,3,0,8,2,5,4,1,2,2.8,High,0.2
32,No,Travel_Rarely,Sales,2,1,Marketing,Male,2,Sales Executive,Married,0,Yes,13,3,3,4,3,3,2,1,2,2.2,Medium,0.3333333333333333
39,No,Non-Travel,Research & Development,25,2,Life Sciences,Male,3,Healthcare Representative,Married,3,No,21,4,1,13,2,6,4,0,5,2.8,High,0.0
25,No,Travel_Rarely,Sales,18,1,Life Sciences,Male,2,Sales Executive,Married,2,No,11,3,0,6,3,3,2,1,2,2.4,Medium,0.3333333333333333
52,No,Travel_Frequently,Research & Development,28,2,Medical,Female,4,Manufacturing Director,Married,2,Yes,11,3,1,24,3,5,3,0,2,3.0,High,0.0
43,No,Travel_Rarely,Research & Development,6,3,Medical,Female,2,Research Scientist,Single,1,Yes,14,3,0,20,3,20,7,1,8,1.6,Medium,0.05
27,No,Travel_Rarely,Sales,10,3,Marketing,Female,2,Sales Executive,Married,1,Yes,11,3,0,6,3,6,2,4,4,3.4,Medium,0.6666666666666666
27,Yes,Travel_Rarely,Research & Development,17,4,Life Sciences,Female,1,Research Scientist,Single,1,Yes,13,3,0,8,2,8,2,7,7,3.4,Low,0.875
26,No,Travel_Rarely,Research & Development,2,1,Medical,Male,1,Research Scientist,Single,0,No,12,3,0,5,2,4,3,1,1,2.8,Medium,0.25
42,No,Travel_Rarely,Human Resources,10,3,Human Resources,Female,4,Manager,Married,0,No,14,3,1,21,5,20,7,0,9,2.6,High,0.0
52,No,Travel_Rarely,Research & Development,8,4,Other,Female,1,Laboratory Technician,Married,9,No,13,3,0,12,2,5,4,0,4,2.2,Low,0.0
37,No,Travel_Rarely,Research & Development,11,3,Medical,Female,1,Laboratory Technician,Single,4,No,18,3,0,8,6,3,2,0,2,2.2,Low,0.0
35,No,Travel_Frequently,Research & Development,18,2,Life Sciences,Male,3,Manufacturing Director,Single,2,No,11,3,0,10,2,2,2,2,2,3.2,High,1.0
25,No,Travel_Rarely,Research & Development,1,3,Technical Degree,Male,1,Laboratory Technician,Married,4,No,11,3,1,7,2,3,2,0,2,2.4,Low,0.0
26,No,Travel_Rarely,Research & Development,7,3,Other,Male,1,Laboratory Technician,Single,0,No,12,3,0,8,2,7,7,0,7,3.0,Low,0.0
29,No,Travel_Rarely,Human Resources,17,3,Other,Male,3,Human Resources,Single,1,No,13,3,0,10,3,10,9,0,9,1.6,High,0.0
49,Yes,Travel_Frequently,Research & Development,28,2,Life Sciences,Male,2,Laboratory Technician,Single,3,No,20,4,0,20,2,4,3,1,3,1.6,Medium,0.25
29,Yes,Travel_Frequently,Research & Development,14,1,Other,Female,3,Healthcare Representative,Single,0,Yes,12,3,0,9,1,8,7,7,7,2.8,High,0.875
54,No,Travel_Rarely,Research & Development,1,3,Medical,Female,4,Research Director,Single,6,No,19,3,0,29,3,20,7,12,7,3.4,High,0.6
58,No,Travel_Rarely,Research & Development,1,3,Medical,Female,5,Research Director,Married,3,Yes,21,4,1,32,3,9,8,1,5,2.8,High,0.1111111111111111
55,No,Travel_Rarely,Research & Development,1,4,Medical,Male,4,Research Director,Divorced,2,No,13,3,2,31,4,7,7,0,0,3.6,High,0.0
36,No,Travel_Rarely,Sales,3,4,Marketing,Female,2,Sales Executive,Single,3,Yes,16,3,0,15,3,5,4,0,1,2.6,High,0.0
31,Yes,Travel_Frequently,Sales,1,4,Life Sciences,Female,1,Sales Representative,Single,1,No,12,3,0,1,3,1,0,0,0,2.2,Low,0.0
30,No,Travel_Rarely,Sales,7,4,Marketing,Female,2,Sales Executive,Divorced,7,No,14,3,2,8,3,3,2,0,2,2.6,Medium,0.0
31,No,Travel_Rarely,Research & Development,8,5,Life Sciences,Female,4,Research Director,Single,3,No,11,3,0,9,3,3,2,1,0,2.6,High,0.3333333333333333
34,No,Travel_Frequently,Research & Development,1,4,Other,Male,1,Research Scientist,Divorced,5,No,14,3,2,10,2,4,3,1,3,2.8,Low,0.25
31,Yes,Travel_Rarely,Research & Development,8,3,Life Sciences,Female,1,Research Scientist,Single,1,No,12,3,0,1,3,1,0,0,0,2.4,Low,0.0
27,No,Travel_Rarely,Research & Development,11,1,Life Sciences,Male,1,Laboratory Technician,Married,0,No,14,3,0,6,3,5,0,1,4,2.4,Low,0.2
36,No,Travel_Rarely,Research & Development,4,4,Life Sciences,Male,2,Laboratory Technician,Single,1,No,16,3,0,10,2,10,4,1,8,2.4,Medium,0.1
36,No,Travel_Rarely,Sales,16,4,Marketing,Female,2,Sales Executive,Married,4,No,13,3,2,11,3,3,2,0,2,1.8,Medium,0.0
47,No,Travel_Rarely,Research & Development,1,3,Technical Degree,Male,1,Research Scientist,Married,7,No,12,3,1,17,2,6,5,1,2,2.6,Low,0.16666666666666666
25,Yes,Travel_Rarely,Sales,9,2,Life Sciences,Male,1,Sales Representative,Married,3,No,12,3,0,6,2,3,2,2,2,1.6,Medium,0.6666666666666666
37,No,Non-Travel,Research & Development,5,2,Technical Degree,Male,1,Laboratory Technician,Single,0,No,14,3,0,7,2,6,5,1,3,2.4,Low,0.16666666666666666
56,No,Travel_Rarely,Research & Development,1,2,Life Sciences,Female,1,Research Scientist,Married,2,No,22,4,1,5,3,3,2,1,0,2.6,Low,0.3333333333333333
47,No,Travel_Rarely,Research & Development,2,4,Medical,Female,4,Research Director,Married,3,No,19,3,2,26,2,20,17,5,6,2.6,High,0.25
24,No,Travel_Rarely,Sales,4,1,Medical,Female,2,Sales Executive,Married,1,Yes,12,3,2,5,3,5,4,0,3,3.2,Medium,0.0
32,No,Travel_Rarely,Sales,7,5,Marketing,Male,2,Sales Executive,Married,4,No,12,3,1,7,3,4,3,0,3,3.2,High,0.0
34,No,Travel_Rarely,Research & Development,1,3,Life Sciences,Female,1,Laboratory Technician,Married,5,No,17,3,1,7,2,5,4,0,2,2.2,Low,0.0
41,No,Travel_Rarely,Research & Development,5,5,Medical,Male,1,Research Scientist,Married,2,Yes,12,3,0,7,5,4,2,0,3,2.4,Low,0.0
40,No,Non-Travel,Research & Development,9,4,Other,Male,2,Laboratory Technician,Divorced,3,No,11,3,2,11,2,8,7,0,7,3.2,Medium,0.0
31,No,Travel_Rarely,Sales,8,2,Life Sciences,Male,3,Sales Executive,Divorced,1,No,18,3,1,13,5,13,7,9,9,2.4,High,0.6923076923076923
46,Yes,Travel_Rarely,Sales,9,3,Marketing,Male,3,Sales Executive,Divorced,4,No,11,3,1,28,1,7,7,4,3,2.6,High,0.5714285714285714
39,Yes,Non-Travel,Research & Development,2,3,Life Sciences,Female,1,Laboratory Technician,Single,2,Yes,23,4,0,11,2,1,0,0,0,2.0,Medium,0.0
31,Yes,Travel_Frequently,Research & Development,1,5,Life Sciences,Female,3,Manufacturing Director,Single,1,No,11,3,0,10,2,10,8,4,7,2.6,High,0.4
45,No,Travel_Rarely,Research & Development,20,3,Medical,Male,3,Healthcare Representative,Divorced,2,Yes,18,3,1,24,2,7,7,0,7,1.8,High,0.0
31,No,Travel_Rarely,Human Resources,8,2,Medical,Female,1,Human Resources,Single,9,No,18,3,0,8,3,3,2,0,2,3.4,Low,0.0
31,Yes,Travel_Frequently,Research & Development,2,3,Life Sciences,Male,1,Laboratory Technician,Married,6,Yes,13,3,1,7,2,2,2,2,2,2.6,Medium,1.0
45,No,Travel_Rarely,Research & Development,29,3,Technical Degree,Male,3,Manufacturing Director,Married,4,Yes,18,3,2,10,4,3,1,1,2,3.4,High,0.3333333333333333
48,No,Travel_Rarely,Sales,7,3,Marketing,Male,2,Sales Executive,Divorced,4,No,11,3,3,15,3,2,2,2,2,2.2,Medium,1.0
34,Yes,Travel_Rarely,Human Resources,9,4,Technical Degree,Female,1,Human Resources,Married,1,No,15,3,0,2,0,2,2,2,2,2.8,Low,1.0
40,No,Non-Travel,Research & Development,8,1,Medical,Male,3,Research Director,Divorced,2,No,11,3,1,16,5,9,8,4,8,2.8,High,0.4444444444444444
28,No,Travel_Rarely,Sales,5,3,Medical,Male,2,Sales Executive,Single,0,No,18,3,0,6,4,5,4,1,3,3.0,High,0.2
44,No,Non-Travel,Research & Development,5,3,Life Sciences,Male,1,Laboratory Technician,Single,3,No,14,3,0,7,5,5,2,0,3,3.0,Low,0.0
53,No,Travel_Rarely,Research & Development,2,3,Medical,Male,4,Research Director,Single,4,No,12,3,0,35,2,9,8,8,8,2.8,High,0.8888888888888888
49,No,Travel_Rarely,Research & Development,5,4,Technical Degree,Male,2,Healthcare Representative,Married,2,No,14,3,1,20,0,3,2,1,2,2.2,High,0.3333333333333333
40,No,Travel_Rarely,Research & Development,2,3,Medical,Male,1,Research Scientist,Divorced,2,No,14,3,1,8,3,3,1,1,2,3.2,Low,0.3333333333333333
44,No,Travel_Rarely,Research & Development,20,3,Life Sciences,Male,1,Research Scientist,Single,1,No,13,3,0,6,3,5,2,1,3,2.8,Low,0.2
33,No,Travel_Frequently,Sales,7,3,Medical,Male,2,Sales Executive,Married,0,No,14,3,2,5,2,4,3,0,3,2.4,Medium,0.0
34,No,Travel_Rarely,Sales,3,3,Other,Male,2,Sales Executive,Single,3,No,18,3,0,15,2,13,9,3,12,2.6,Medium,0.23076923076923078
30,No,Travel_Rarely,Sales,16,1,Life Sciences,Male,2,Sales Executive,Married,8,No,15,3,2,4,2,2,1,2,2,3.0,Medium,1.0
42,No,Travel_Frequently,Research & Development,9,2,Medical,Female,1,Laboratory Technician,Single,1,No,13,3,0,12,3,12,9,5,8,2.8,Medium,0.4166666666666667
44,No,Travel_Frequently,Sales,1,5,Marketing,Female,2,Sales Executive,Married,7,No,12,3,1,11,4,1,0,0,0,2.4,Medium,0.0
30,No,Non-Travel,Research & Development,7,3,Technical Degree,Male,1,Research Scientist,Divorced,1,No,13,3,2,1,2,1,0,0,0,2.6,Low,0.0
57,No,Travel_Rarely,Research & Development,1,2,Life Sciences,Male,2,Research Scientist,Married,0,No,24,4,1,13,2,12,9,2,8,2.4,Medium,0.16666666666666666
49,No,Travel_Rarely,Research & Development,7,4,Life Sciences,Male,3,Healthcare Representative,Divorced,3,No,14,3,2,29,3,8,7,0,7,2.6,High,0.0
34,No,Travel_Frequently,Research & Development,15,3,Medical,Male,4,Research Director,Divorced,7,No,14,3,2,16,3,14,8,6,9,2.4,High,0.42857142857142855
28,Yes,Travel_Frequently,Sales,1,3,Technical Degree,Male,1,Sales Representative,Married,3,No,15,3,1,5,3,3,2,1,2,3.0,Low,0.3333333333333333
29,Yes,Travel_Frequently,Sales,13,3,Technical Degree,Female,2,Sales Executive,Single,5,No,11,3,0,7,4,5,3,0,0,1.6,Medium,0.0
34,Yes,Travel_Rarely,Sales,24,4,Medical,Female,2,Sales Executive,Single,0,Yes,23,4,0,16,2,15,9,10,10,2.4,Medium,0.6666666666666666
35,No,Travel_Rarely,Sales,7,1,Life Sciences,Male,1,Sales Representative,Married,1,No,13,3,1,1,3,1,0,0,0,2.8,Low,0.0
24,Yes,Travel_Frequently,Research & Development,9,3,Medical,Male,1,Laboratory Technician,Single,2,Yes,11,3,0,4,2,0,0,0,0,2.2,Low,0.0
24,No,Non-Travel,Sales,13,2,Life Sciences,Female,1,Sales Representative,Married,1,No,13,3,1,1,2,1,0,0,0,3.0,Low,0.0
44,No,Travel_Frequently,Research & Development,2,1,Medical,Male,3,Manufacturing Director,Single,5,Yes,18,3,0,16,2,2,2,2,2,2.4,High,1.0
29,No,Travel_Rarely,Sales,19,3,Life Sciences,Male,2,Sales Executive,Divorced,1,No,14,3,2,10,3,10,7,0,4,2.8,High,0.0
30,No,Travel_Rarely,Human Resources,1,3,Life Sciences,Male,1,Human Resources,Divorced,0,No,21,4,1,6,3,5,3,1,3,2.8,Low,0.2
55,No,Travel_Rarely,Research & Development,4,4,Life Sciences,Male,2,Healthcare Representative,Married,0,Yes,16,3,0,4,2,3,2,1,2,3.0,Medium,0.3333333333333333
33,No,Travel_Rarely,Research & Development,4,4,Medical,Female,1,Laboratory Technician,Married,8,No,11,3,0,8,5,5,4,0,2,2.4,Medium,0.0
47,No,Travel_Rarely,Sales,14,3,Medical,Female,2,Sales Executive,Married,3,Yes,17,3,1,11,4,5,4,1,2,2.8,Medium,0.2
28,Yes,Travel_Frequently,Research & Development,2,2,Medical,Male,1,Laboratory Technician,Single,7,No,11,3,0,8,2,0,0,0,0,2.2,Low,0.0
28,No,Travel_Rarely,Research & Development,1,3,Life Sciences,Male,1,Research Scientist,Divorced,1,No,14,3,1,1,2,1,0,0,0,2.2,Low,0.0
28,No,Travel_Frequently,Sales,7,3,Life Sciences,Male,2,Sales Executive,Single,0,No,14,3,0,5,5,4,2,1,3,2.8,Medium,0.25
49,No,Travel_Rarely,Research & Development,3,2,Medical,Female,2,Laboratory Technician,Married,4,No,25,4,1,10,3,3,2,1,2,2.0,Medium,0.3333333333333333
